word,Pozitivitate,Negativitate,Furie,Anticipare,Dezgust,Frica,Bucurie,Tristete,Surpriza,Incredere
împuternici,1,0,0,0,0,0,0,0,0,0
împuțit,0,1,0,0,1,0,0,0,0,0
în cele din urmă,1,0,0,1,1,0,1,0,1,1
în cele din urmă,1,0,0,1,0,0,0,0,0,0
în colectiv,1,0,0,0,0,0,0,0,0,1
în detrimentul,0,1,0,0,0,0,0,0,0,0
în lipsa,0,1,1,1,0,1,0,1,0,0
în viață,1,0,0,1,0,0,1,0,0,1
în voia sorții,0,1,0,1,0,1,0,1,0,0
înăbuși,0,1,0,0,0,0,0,0,0,0
înainte,1,0,0,0,0,0,0,0,0,0
înainte,1,0,0,0,0,0,0,0,0,0
înainte,1,0,0,0,0,0,0,0,0,0
înălța,1,0,0,1,0,0,1,0,0,1
inamic,0,1,1,0,1,1,0,0,0,0
înapoi,0,1,0,0,0,0,0,0,0,0
înapoi,0,1,0,0,1,0,0,0,0,0
încălcare,0,1,0,0,0,1,0,0,0,0
încălcare,0,1,0,0,0,0,0,0,0,0
încălcare,0,1,1,0,0,1,0,1,1,0
încânta,1,0,0,1,0,0,1,0,1,0
încântare,1,0,0,1,0,0,1,0,0,0
Încântat,1,0,0,1,0,0,1,0,1,0
încântător,1,0,0,1,0,0,1,0,0,1
incapabil,0,1,0,0,0,0,0,1,0,0
incapacitate,0,1,0,0,0,0,0,1,0,0
încăpățânat,0,1,0,0,0,0,0,0,0,0
încărcat,0,1,0,0,0,0,0,0,0,0
încărcător,1,0,0,0,0,0,0,0,0,0
incendiere,0,1,1,0,0,1,0,0,0,0
început,0,0,0,1,0,0,0,0,0,0
încerca,1,0,0,1,0,0,0,0,0,0
încercare,0,0,0,1,0,0,0,0,0,0
incest,0,1,1,0,1,1,0,1,0,0
încetare,0,1,0,0,0,0,0,0,0,0
închidere,1,0,0,1,0,0,1,1,0,0
închiriere,1,0,0,1,0,0,1,0,0,1
închis,0,0,0,0,0,0,0,1,0,0
închis,0,1,0,0,0,0,0,0,0,0
închisoare,0,1,0,0,0,0,0,0,0,0
închisoare,0,1,1,0,0,1,0,1,0,0
incinerare,0,0,0,0,0,0,0,1,0,0
include,1,0,0,0,0,0,0,0,0,0
inclus,1,0,0,0,0,0,0,0,0,0
inclusiv,1,0,0,0,0,0,0,0,0,0
inclusiv,1,0,0,0,0,0,0,0,0,0
incomod,0,1,0,0,0,0,0,0,0,0
incompetent,0,1,1,0,0,0,0,1,0,0
inconsecvență,0,1,0,0,0,0,0,0,0,0
incontinență,0,0,0,0,0,0,0,0,1,0
încordat,0,1,1,0,0,0,0,0,0,0
încornorat,0,1,0,0,1,0,0,0,0,0
încoronare,1,0,0,0,0,0,1,0,0,1
încoronare,1,0,0,1,0,0,1,0,1,1
încredere,1,0,0,0,0,1,1,0,0,1
încredere,0,0,0,0,0,0,0,0,0,1
încredința,0,0,0,0,0,0,0,0,0,1
încrezător,1,0,0,0,0,0,1,0,0,1
încrezut,0,1,0,0,0,0,0,0,0,0
încrezut,0,1,1,0,1,0,0,0,0,0
încruntat,0,1,1,0,1,0,0,1,0,0
încruntat,0,1,0,0,0,0,0,1,0,0
inculpat,0,1,0,0,0,0,0,0,0,0
încuraja,1,0,0,0,0,0,1,0,0,1
încurajare,1,0,0,0,0,0,0,0,0,0
încurcătură,0,1,0,0,1,0,0,0,0,0
incursiune,0,1,1,0,0,0,0,0,0,0
îndărătnic,0,0,1,0,0,0,0,0,0,0
îndemna,1,0,0,0,0,0,0,0,0,0
îndemnare,1,0,0,0,0,0,0,0,0,0
independență,1,0,0,1,0,0,1,0,1,1
îndeplini,1,0,0,0,0,0,1,0,0,0
indiciu,0,0,0,1,0,0,0,0,0,0
indignat,0,1,1,0,0,0,0,0,0,0
indisciplinat,0,1,1,0,1,1,0,0,0,0
indispoziție,0,1,0,0,0,0,0,1,0,0
indispus,0,1,1,0,0,0,0,1,0,0
îndoială,0,1,0,0,0,1,0,1,0,1
îndoială,0,1,0,0,0,0,0,0,0,0
îndoielnic,0,1,0,0,0,0,0,0,0,0
indoliate,0,1,0,0,0,0,0,1,0,0
îndrăzneală,0,1,0,0,0,0,0,0,0,0
îndrăzneală,1,0,0,0,0,0,0,0,0,0
îndrăzneț,1,0,0,0,0,0,0,0,0,0
îndrăzneț,1,0,0,0,0,0,0,0,0,0
îndrăzni,0,0,0,1,0,0,0,0,0,1
îndrumare,1,0,0,0,0,0,0,0,0,1
induce în eroare,0,1,1,0,0,1,0,0,0,1
indulgent,1,0,0,0,0,0,0,0,0,0
îndura,1,0,0,0,0,0,0,0,0,0
îndurera,0,1,0,0,0,1,0,1,0,0
îneca,0,1,0,0,0,1,0,1,0,0
infamant,0,1,1,0,1,1,0,0,0,0
înfățișare,0,1,0,0,0,0,0,0,0,0
inferior,0,1,0,0,0,0,0,1,0,0
infiltrare,1,1,0,0,0,0,0,0,0,0
infinit,1,0,0,0,0,0,0,0,0,0
înfiorător,0,1,0,0,1,1,0,1,1,0
infirm,0,1,0,0,0,1,0,1,0,0
infirm,0,1,0,0,0,0,0,1,0,0
înflăcărat,1,0,0,1,0,0,1,0,0,0
inflamat,0,1,1,0,0,0,0,1,0,0
înflorit,1,0,0,0,0,0,0,0,0,0
influent,1,0,0,0,0,0,0,0,0,1
influență,1,1,0,0,0,0,0,0,0,0
informa,0,0,0,0,0,0,0,0,0,1
informații,1,0,0,0,0,0,0,0,0,0
infractor,0,1,0,0,0,1,0,0,0,0
înfrângere,0,1,0,0,0,0,0,0,0,0
înfrumuseța,1,0,0,0,0,0,1,0,0,0
înfrumusețare,1,0,0,0,0,0,1,0,0,1
înger,1,0,0,1,0,0,1,0,1,1
înghesuit,0,1,0,0,0,0,0,0,0,0
înghițitură,0,0,0,0,0,1,0,0,1,0
îngrijit,1,0,0,0,0,0,0,0,0,0
îngrijitor,1,0,0,0,0,0,0,0,0,1
îngrijora,0,1,0,1,0,1,0,1,0,0
îngrijorat,0,0,0,0,0,1,0,1,0,0
îngrijorat,0,1,0,0,0,0,0,1,0,0
îngropa,0,0,0,0,0,0,0,1,0,0
îngropat,0,1,0,0,0,1,0,1,0,0
îngrozit,0,1,0,0,1,1,0,0,1,0
îngrozitor,0,1,0,0,1,1,0,0,0,0
îngrozitor,0,1,1,0,1,1,0,1,0,0
îngrozitor,0,1,1,1,1,1,0,1,0,0
înjunghia,0,1,1,0,0,1,0,1,1,0
înmormântare,0,1,1,0,0,1,0,1,0,0
înmormântare,0,0,0,0,0,0,0,1,0,0
înnebunit,0,1,1,0,0,0,0,0,0,0
inocent,1,0,0,0,0,0,0,0,0,0
înot,1,0,0,1,0,1,1,0,0,0
înrădăcinat,1,0,0,0,0,0,0,0,0,1
înrobi,0,1,0,0,0,0,0,0,0,0
înrobire,0,1,0,0,0,0,0,0,0,0
înrobit,0,1,1,0,1,1,0,1,0,0
înrudit,0,0,0,0,0,0,0,0,0,1
însângerat,0,1,1,0,1,1,0,1,0,0
înscrie,0,0,0,1,0,0,0,0,0,1
înșela,0,1,1,0,1,0,0,1,0,0
înșela,0,1,1,0,0,0,0,0,0,0
înșelăciune,0,1,1,0,1,1,0,1,1,0
înșelăciune,0,1,0,0,0,0,0,0,0,0
înșelat,0,1,1,0,0,0,0,0,0,0
înșelător,0,1,0,0,1,0,0,1,0,0
înșelător,0,1,0,0,0,0,0,0,0,1
înșelător,0,1,0,0,0,0,0,0,0,0
însetat,0,1,0,0,0,0,0,0,0,0
insignă,0,0,0,0,0,0,0,0,0,1
insolent,0,1,0,0,0,0,0,0,0,0
însoțitor,1,0,0,0,0,0,0,0,0,1
înspăimânta,0,1,0,0,0,1,0,1,1,0
înspăimântat,0,1,0,0,0,1,0,0,1,0
înspăimântător,0,1,1,0,0,1,0,1,0,0
inspira,1,0,0,1,0,0,1,0,0,1
inspirat,1,0,0,0,0,0,1,0,1,1
inspirație,1,0,0,1,0,0,1,0,0,0
instabil,0,1,0,0,0,1,0,0,1,0
instala,0,0,0,1,0,0,0,0,0,0
institut,0,0,0,0,0,0,0,0,0,1
înstrăina,0,1,1,0,1,0,0,0,0,0
înstrăinare,0,1,1,0,1,1,0,1,0,0
înstrăinat,0,1,0,0,0,0,0,0,0,0
instrucție,1,0,0,0,0,0,0,0,0,1
însufleți,1,0,0,0,0,0,1,0,1,1
insultă,0,1,1,0,1,0,0,1,1,0
insultă,0,1,1,0,1,0,0,1,0,0
însușire,0,1,0,0,0,0,0,0,0,0
întâiul născut,1,0,0,1,0,0,1,0,0,1
întâmpla,0,1,0,0,0,0,0,0,0,0
întâmpla,0,0,0,1,0,0,0,0,0,0
întârziat,0,1,0,0,0,0,0,0,0,0
întârziere,0,1,1,0,1,1,0,1,0,0
întârziere,0,1,0,0,1,1,0,1,0,0
intelect,1,0,0,0,0,0,0,0,0,0
înțelege,1,0,0,0,0,0,0,0,0,0
înțelegere secretă,0,1,1,0,1,1,0,1,0,0
înțelepciune,1,0,0,0,0,0,0,0,0,1
înțelept,1,0,0,0,0,0,0,0,0,0
inteligent,1,0,0,0,0,0,0,0,0,0
inteligent,1,0,0,0,0,0,0,0,0,1
inteligență,1,0,0,0,0,0,0,0,0,0
întemnițat,0,1,1,0,1,1,0,1,0,0
Intenționez,0,0,0,0,0,0,0,0,0,1
înțepătură,0,1,1,0,1,1,0,0,1,0
interceptarea,0,1,0,0,0,0,0,0,0,0
interes,1,0,0,0,0,0,0,0,0,0
interesant,1,0,0,0,0,0,0,0,0,0
intervenție,0,1,0,0,0,0,0,0,0,0
intervenție,1,1,0,0,0,0,0,1,0,0
interzice,0,1,0,0,0,0,0,1,0,0
interzicere,0,1,1,0,0,1,0,0,0,0
interzis,0,1,1,0,1,1,0,0,0,0
intestin,0,0,0,0,1,0,0,0,0,0
intestinal,0,0,0,0,1,0,0,0,0,0
intestine,0,0,0,0,1,0,0,0,0,0
întrebare,1,0,0,0,0,0,0,0,0,0
întreprinzător,1,0,0,0,0,0,0,0,0,0
întrerupe,0,1,0,0,0,0,0,0,0,0
întrerupe,0,1,1,0,0,0,0,0,1,0
întreținere,0,0,0,0,0,0,0,0,0,1
intrigi,0,1,0,0,0,1,0,0,0,0
întrista,0,1,0,0,0,1,0,1,0,0
întristare,0,1,0,0,1,0,0,1,0,0
introduce,1,0,0,0,0,0,0,0,0,1
intruziune,0,1,0,0,0,1,0,0,0,0
intuitiv,1,0,0,0,0,0,0,0,0,0
întuneca,0,1,0,0,0,1,0,1,0,0
întunecat,0,1,0,0,0,0,0,1,0,0
întunecat,0,1,0,0,0,1,0,1,0,0
întuneric,0,1,1,0,0,1,0,1,0,0
inundație,0,0,0,0,0,1,0,0,0,0
inutil,0,1,0,0,0,0,0,0,0,0
inutilitate,0,1,0,0,0,0,0,0,0,0
invalid,0,1,0,0,0,1,0,1,0,0
învăța,1,0,0,0,0,0,0,0,0,0
învăța,1,0,0,0,0,0,1,0,1,1
învățat,0,0,0,0,0,0,0,0,0,1
învechit,0,1,0,0,0,0,0,0,0,0
învechit,0,1,1,0,0,0,0,0,0,0
inventator,1,0,0,0,0,0,0,0,0,0
inversare,0,1,1,0,1,0,0,0,1,0
investiga,1,0,0,0,0,0,0,0,0,0
invidios,0,1,0,0,0,0,0,0,0,0
învins,0,1,0,0,0,0,0,1,0,0
invita,1,0,0,1,0,0,1,0,1,1
invitație,1,0,0,1,0,0,0,0,0,0
invoca,0,1,0,0,0,0,0,0,0,0
invoca,0,0,0,1,0,0,0,0,1,0
înzestrat,1,0,0,0,0,0,0,0,0,0
ipoteză,0,0,0,1,0,0,0,0,1,0
irelevant,0,1,0,0,0,0,0,0,0,0
iritabil,0,1,0,0,1,0,0,0,0,0
iritabilitate,0,1,1,0,0,0,0,0,0,0
ispăși,1,0,0,1,0,0,1,0,0,1
ispășire,1,0,0,0,0,0,0,0,0,0
ispiti,1,0,0,1,0,0,1,0,1,0
ispravă,1,0,0,1,0,0,1,0,1,0
izbucnire,1,1,1,0,0,1,1,1,1,0
izola,0,0,0,0,0,0,0,1,0,0
jaf,0,1,1,0,1,1,0,1,0,0
javră,0,1,1,0,1,1,0,0,0,0
jefui,0,1,1,0,1,1,0,1,0,0
jenă,0,1,0,0,0,1,0,1,1,0
jenant,0,1,0,0,0,0,0,0,0,0
jgheab,0,0,0,0,1,0,0,0,0,0
jignitor,0,1,1,0,1,1,0,1,0,0
jignitor,0,1,0,0,0,0,0,0,0,0
joc de noroc,0,1,0,0,0,0,0,0,0,0
jocuri de noroc,0,1,0,1,0,0,0,0,1,0
josnic,0,1,1,0,1,0,0,0,0,0
jucător,0,1,0,1,0,0,0,0,1,0
judecata de apoi,0,1,1,1,1,1,0,1,0,0
județ,0,0,0,0,0,0,0,0,0,1
junghi,0,1,0,0,0,0,0,0,1,0
jura,1,0,0,0,0,0,0,0,0,1
jurământ,1,0,0,1,0,0,1,0,0,1
jurnal,1,0,0,0,0,0,1,0,0,1
justiție,1,0,0,0,0,0,0,0,0,1
la fel de,1,0,0,0,0,0,0,0,0,0
la jumătatea distanței,0,1,0,0,0,0,0,0,0,0
la modă,1,0,0,0,0,0,0,0,0,0
La naiba,0,1,1,0,1,0,0,0,0,0
lacom,0,1,0,0,1,0,0,0,0,0
lăcomie,0,1,0,0,1,0,0,0,0,0
lăcomie,0,1,1,0,1,0,0,0,0,0
lagging,0,1,1,1,1,0,0,1,0,0
lămâie,0,1,0,0,1,0,0,0,0,0
lână,0,1,1,0,1,0,0,1,0,0
lance,0,0,0,0,0,1,0,0,0,0
lansa,1,0,0,1,0,0,0,0,0,0
laș,0,1,0,0,1,1,0,1,0,0
laș,0,1,0,0,0,1,0,0,0,0
lașitate,0,1,0,0,0,1,0,0,0,0
lături,0,1,0,0,1,0,0,0,0,0
laudă,1,0,0,0,0,0,1,0,0,1
lăuda,1,1,0,0,0,0,0,0,0,0
lăuda,0,1,0,0,0,0,0,0,0,0
lăudabil,1,0,0,0,0,0,1,0,0,1
lăudăros,0,1,0,0,0,0,0,0,0,0
laur,1,0,0,0,0,0,0,0,0,0
lavă,0,1,1,0,0,1,0,0,0,0
leagăn,1,0,0,1,0,0,1,0,0,1
lecție,1,0,0,1,0,0,0,0,0,1
legal,1,0,0,0,0,0,0,0,0,1
legământ,1,0,0,0,0,0,0,0,0,1
legat,0,1,0,0,0,0,0,0,0,0
legat,0,0,0,0,0,0,0,0,0,1
legat la ochi,0,0,0,1,0,1,0,0,1,0
legitim,1,0,0,0,0,0,0,0,0,0
leneș,0,1,0,0,0,0,0,0,0,0
lent,0,1,0,0,0,0,0,1,0,0
lepră,0,1,0,0,1,1,0,1,0,0
leșin,0,1,0,0,0,1,0,1,1,0
leziune,0,1,1,0,0,1,0,1,0,0
liber,1,0,0,0,0,0,1,0,0,1
libertate,1,0,0,0,0,0,1,0,0,1
libertate,1,0,0,1,0,0,1,0,1,1
librărie,1,0,0,0,0,0,0,0,0,0
licărire,1,0,0,1,0,0,1,0,1,0
licitație,0,0,0,1,0,0,0,0,0,0
limita,0,1,1,0,0,1,0,1,0,0
limitat,0,1,1,0,0,0,0,1,0,0
limitează,0,1,1,0,1,1,0,1,0,0
linge,0,1,0,0,1,0,0,0,0,0
Liniile,0,0,0,0,0,1,0,0,0,0
liniști,1,0,0,0,0,0,0,0,0,0
liniștit,1,0,0,0,0,0,0,1,0,0
liniștit,1,0,0,0,0,0,1,0,0,0
liniștitor,1,0,0,0,0,0,1,0,0,1
linșa,0,1,1,0,1,1,0,1,0,0
lipitoare,0,1,0,0,0,0,0,0,0,0
lipsă,0,1,0,0,1,1,0,1,0,0
lipsă,0,1,0,0,0,0,0,0,0,0
lipsă de respect,0,1,1,0,0,0,0,0,0,0
lipsit,0,1,0,0,0,0,0,0,0,0
lipsit de viață,0,1,0,0,0,0,0,0,0,0
Lista de verificare,1,0,0,0,0,0,0,0,0,1
livră,0,1,1,0,0,0,0,0,0,0
livrare,1,0,0,1,0,0,0,0,0,0
livresc,1,0,0,0,0,0,0,0,0,0
lizibil,1,0,0,0,0,0,0,0,0,0
locatar,0,1,0,0,1,1,0,0,0,0
locuință,0,0,0,0,0,0,0,0,0,1
locul nașterii,0,1,1,0,0,0,0,0,0,0
logodită,1,0,0,1,0,0,1,0,0,1
loial,1,0,0,0,0,1,1,0,1,1
loialitate,1,0,0,0,0,0,0,0,0,1
loo,0,1,0,0,1,0,0,0,0,0
lord,1,1,0,0,1,0,0,0,0,1
lovit,0,1,1,0,0,0,0,0,0,0
lovit,1,0,0,0,0,0,0,0,0,0
lovitură,0,0,1,0,0,0,0,0,1,0
lovitură,0,1,1,0,0,0,0,0,0,0
lovitură,0,1,1,0,0,1,0,1,1,0
luciu,0,0,0,0,1,0,1,0,0,0
luciu,1,0,0,0,0,0,0,0,0,0
luciu,1,0,0,0,0,0,1,0,0,0
lumina,1,0,0,0,0,0,1,0,1,1
lumina,1,0,0,0,0,0,1,0,0,1
luminos,1,0,0,0,0,0,0,0,0,0
lună de miere,1,0,0,1,0,0,1,0,1,1
luncă,1,0,0,0,0,0,0,0,0,0
lupta,0,1,1,0,0,1,0,1,0,0
luptă,0,1,1,0,0,1,0,0,0,0
luptă,0,1,1,0,0,1,0,0,0,0
luptă,0,1,1,0,0,0,0,0,0,0
luptat,0,1,1,0,0,1,0,1,0,0
lustruire,1,0,0,0,0,0,0,0,0,0
luxație,0,1,0,0,0,0,0,1,0,0
luxuriant,0,1,0,0,1,0,0,1,0,0
macabru,0,1,0,0,1,0,0,0,0,0
măcel,0,1,1,0,1,1,0,1,1,0
măcelar,0,1,1,0,1,1,0,0,0,0
măcinare,0,1,0,0,0,0,0,0,0,0
maestru,1,0,0,0,0,0,0,0,0,0
mag,0,0,0,0,0,1,0,0,0,0
măgar,0,1,0,0,1,0,0,0,0,0
magazin,1,0,0,1,0,0,0,0,0,0
magnific,1,0,0,1,0,0,1,0,1,1
măgulitor,1,0,0,0,0,0,1,0,0,0
mahala,0,1,0,0,1,0,0,0,0,0
mai,1,0,0,0,0,0,0,0,0,0
mai mare,1,0,0,0,0,0,0,0,0,1
mai mare,0,0,0,0,1,0,0,0,1,1
mai puțin,0,1,0,0,1,0,0,0,0,0
mai rău,0,1,0,0,0,1,0,1,0,0
măiestrie,1,0,1,0,0,0,1,0,0,1
mâine,0,0,0,1,0,0,0,0,0,0
mâine,0,0,0,1,0,0,0,0,0,0
maistru,1,0,0,0,0,0,0,0,0,0
major,1,0,0,0,0,0,0,0,0,0
majordom,1,0,0,0,0,0,0,0,0,1
majoritate,1,0,0,0,0,0,1,0,0,1
maleabil,1,0,0,0,0,0,0,0,0,0
mamă,1,1,0,1,0,0,1,1,0,1
mămică,0,1,0,0,0,1,0,0,0,0
mănăstire,0,1,0,0,0,0,0,0,0,0
mănăstire,1,0,0,0,0,0,0,0,0,1
mânca,1,0,0,0,0,0,0,0,0,0
mândrie,1,0,0,0,0,0,1,0,0,0
mândru,1,0,0,1,0,0,1,0,0,1
manechin,0,1,0,0,0,0,0,0,0,0
mângâia,0,1,0,0,0,0,0,0,0,0
mângâiere,1,0,0,0,0,0,0,0,0,0
mânie,0,1,1,0,0,1,0,0,0,0
maniere,1,0,0,0,0,0,0,0,0,0
mânios,0,0,1,0,0,0,0,0,0,0
manivelă,0,1,0,0,0,0,0,0,0,0
manual,0,0,0,0,0,0,0,0,0,1
mârâi,0,1,1,0,0,1,0,0,0,0
maraitul,0,1,1,0,1,1,0,0,0,0
marcat,1,0,0,0,0,0,0,0,0,0
mare,1,0,0,0,0,0,0,0,0,0
măreție,1,0,0,0,0,0,1,0,1,1
margine,0,1,0,0,0,0,0,1,0,0
marțial,0,0,1,0,0,0,0,0,0,0
martie,1,0,0,0,0,0,0,0,0,0
martor,0,0,0,0,0,0,0,0,0,1
martor ocular,0,0,0,0,0,0,0,0,0,1
mărturisi,1,1,0,0,0,0,0,0,0,1
mărturisire,0,1,0,1,0,1,0,1,1,0
măruntaie,0,1,0,0,1,0,0,0,0,0
masacru,0,1,1,0,1,1,0,1,1,0
masculin,1,0,0,0,0,0,0,0,0,0
mașină,0,0,0,0,0,0,0,0,0,1
măsura,0,0,0,0,0,0,0,0,0,1
mătase,1,0,0,0,0,0,0,0,0,0
maternitate,1,0,0,0,0,0,1,0,0,1
mătreață,0,1,0,0,0,0,0,0,0,0
măturător de stradă,0,1,0,0,0,0,0,0,0,0
mătușă,1,0,0,0,0,0,0,0,0,1
mâzgălitură,0,1,0,0,0,0,0,0,0,0
medic,1,0,0,0,0,0,0,0,0,1
medical,1,0,0,1,0,1,0,0,0,1
meditativ,0,0,0,0,0,0,0,1,0,0
melc,0,1,0,0,1,0,0,0,0,0
Meltdown,0,1,0,0,0,0,0,1,0,0
memoriale,0,0,0,0,0,0,0,1,0,0
menționat mai sus,1,0,0,0,0,0,0,0,0,0
mereu,0,0,0,0,0,0,0,0,0,1
merit,1,0,0,0,0,0,0,0,0,1
merita,1,0,1,1,0,0,0,0,0,1
meritat,1,0,0,0,0,0,0,0,0,0
mesager,0,0,0,0,0,0,0,0,0,1
mesteacăn,0,1,1,0,1,1,0,0,0,0
meteorism,0,1,0,0,1,0,0,0,0,0
mic,0,1,0,0,0,0,0,0,0,0
mic,0,1,0,0,0,0,0,0,0,0
mic dejun,1,0,0,0,0,0,0,0,0,0
mică nobilime,1,0,0,0,0,0,0,0,0,1
micșora,0,1,1,0,1,1,0,1,0,0
miel,1,0,0,0,0,0,1,0,0,1
miere,1,0,0,0,0,0,0,0,0,0
miez,1,0,0,0,0,0,0,0,0,0
milă,1,0,0,0,0,0,0,0,0,0
milă,0,0,0,0,0,0,0,1,0,0
militar,0,0,0,0,0,1,0,0,0,0
milos,1,0,0,0,0,0,0,0,0,0
milostiv,1,0,0,0,0,0,0,0,0,0
mincinos,0,1,0,0,1,0,0,0,0,0
minciună,0,1,1,0,1,0,0,1,0,0
minciună,0,1,1,0,1,0,0,0,0,0
minim,0,1,0,0,0,0,0,0,0,0
minister,1,0,0,0,0,0,1,0,0,1
minoritate,0,1,0,0,0,0,0,0,0,0
minunat,1,0,0,0,0,0,0,0,0,0
minunat,1,0,0,1,0,0,1,1,1,1
minunat,1,0,0,0,0,0,1,0,0,0
minunat,1,0,0,0,0,0,1,0,1,1
miraculos,1,0,0,0,0,0,1,0,1,0
mire,1,0,0,1,0,0,1,0,0,1
mireasă,1,0,0,1,0,0,1,0,0,1
miros,0,1,0,0,0,0,0,0,0,0
miros,0,1,1,0,1,0,0,0,0,0
mișcare,0,0,0,1,0,0,0,0,0,0
mișelesc,0,1,1,0,1,1,0,0,0,0
misiune,1,0,0,1,0,0,0,0,0,1
mister,0,0,0,1,0,0,0,0,1,0
mistic,0,0,0,0,0,0,0,0,1,0
mită,0,1,0,0,0,0,0,0,0,0
mită,0,1,0,0,1,0,0,0,0,0
mitocan,0,1,1,0,1,0,0,0,0,0
mizerabil,0,1,1,0,1,0,0,1,0,0
mizerabil,0,1,0,0,1,0,0,1,0,0
mizerie,0,1,1,0,1,1,0,1,0,0
mlaștină,0,1,0,0,0,0,0,0,0,0
mlaștină,0,1,0,0,0,0,0,0,0,0
mlaștină,0,1,0,0,1,1,0,0,0,0
moale,0,1,0,0,0,0,0,0,0,0
moară,0,0,0,1,0,0,0,0,0,0
moarte,0,1,1,1,1,1,0,1,1,0
moarte,0,1,1,0,1,1,0,1,0,0
mobil,0,0,0,1,0,0,0,0,0,0
model,1,0,0,0,0,0,0,0,0,0
moderat,1,0,0,0,0,0,0,0,0,0
modest,1,0,0,0,0,0,0,0,0,1
modest,1,0,0,0,0,0,0,0,0,0
modestie,1,0,0,0,0,0,0,0,0,0
modifica,1,0,0,0,0,0,0,0,0,0
moleșit,0,1,0,0,0,0,0,0,0,0
moloz,0,1,0,0,0,1,0,1,0,0
momeală,0,1,0,0,0,1,0,0,0,1
momeală,0,0,0,0,0,0,0,0,1,0
momeală,0,1,0,0,0,0,0,0,0,0
monocrom,0,1,0,0,1,0,0,0,0,0
monstru,0,1,0,0,0,1,0,0,0,0
montaj,1,0,0,1,0,0,1,0,0,1
morală,1,0,1,0,0,0,0,0,0,1
mormânt,0,1,0,0,0,1,0,1,0,0
morocănos,0,1,1,0,1,0,0,1,0,0
mortal,0,1,1,0,1,1,0,1,0,0
moștenire,0,0,0,0,0,0,0,0,0,1
motiv,1,0,0,0,0,0,0,0,0,0
motiv,0,1,0,1,0,1,0,1,0,0
motiv,1,0,0,0,0,0,0,0,0,0
motor,1,0,0,0,0,0,0,0,0,0
mult,0,0,0,1,0,0,0,0,0,0
mulțime,1,0,0,0,0,0,0,0,0,0
mulțime,0,1,1,0,0,1,0,0,0,0
mulțumire,1,0,0,0,0,0,1,0,0,0
mulțumit,1,0,0,0,0,0,1,0,0,0
muncă,1,0,0,0,0,0,0,0,0,0
muncă,1,0,0,1,0,0,1,0,1,1
muncă casnică,0,1,0,0,0,0,0,0,0,0
munte,0,0,0,1,0,0,0,0,0,0
murătură,0,1,0,0,0,0,0,0,0,0
murdar,0,1,0,0,1,0,0,0,0,0
murdar,0,1,0,0,1,0,0,0,0,0
murdar,0,1,0,0,1,0,0,0,0,0
murdărie,0,1,0,0,1,0,0,0,0,0
murdărie,0,1,0,0,1,0,0,0,0,0
murdărie,0,1,0,0,1,0,0,0,0,0
muri,0,1,0,0,0,1,0,1,0,0
murmur,0,1,0,0,0,0,0,0,0,0
murmura,0,1,1,0,0,0,0,0,0,0
mușca,0,1,0,0,0,0,0,0,0,0
muscular,1,0,0,0,0,0,0,0,0,0
mustrare,0,1,0,0,0,0,0,0,0,0
mustrare,0,1,1,0,0,0,0,0,0,0
muzică,1,0,0,0,0,0,1,1,0,0
naiv,0,1,0,0,0,0,0,0,0,0
nas,0,0,0,0,1,0,0,0,0,0
născocire,0,1,1,0,0,0,0,0,0,0
naștere,1,0,0,1,0,1,1,0,0,1
naștere,0,1,1,0,0,1,0,1,0,0
națiune,0,0,0,0,0,0,0,0,0,1
natură,1,0,0,0,0,0,1,0,0,1
navă,0,0,0,1,0,0,0,0,0,0
naveta,1,0,0,0,0,0,0,0,0,0
neascultare,0,1,1,0,1,0,0,0,0,0
neascultător,0,1,1,0,0,0,0,0,0,0
nebulozitate,0,1,0,0,0,1,0,0,0,0
nebun,0,1,1,0,0,1,0,0,0,0
nebun,0,1,1,0,0,1,0,1,0,0
nebun,0,1,0,0,1,0,0,0,0,0
nebun,0,1,1,0,0,1,0,0,0,0
nebun,0,1,1,0,1,1,0,1,0,0
nebun,0,1,1,0,0,1,0,0,0,0
nebunie,0,1,0,0,0,0,0,0,0,0
nebunie,0,1,0,0,0,0,0,0,0,0
necesitate,0,0,0,0,0,0,0,1,0,0
necinste,0,1,0,0,1,0,0,0,0,0
necinstit,0,1,1,0,1,0,0,1,0,0
necinstit,0,1,0,0,1,0,0,0,0,0
necinstit,0,1,1,0,1,0,0,0,0,0
neclară,0,1,0,0,0,0,0,0,0,0
neclaritate,0,1,0,0,0,0,0,0,0,0
neclintit,1,0,0,0,0,0,0,0,0,1
neconcludent,0,1,0,0,0,0,0,0,0,0
necontrolabil,0,1,1,1,0,0,0,0,1,0
necredincios,0,1,0,0,0,0,0,1,0,0
necrolog,0,1,0,0,0,0,0,1,0,0
nedemn de încredere,0,1,0,0,0,0,0,0,0,1
nedreptate,0,1,1,0,1,0,0,1,0,0
nedumerire,0,0,0,0,0,1,0,0,1,0
neechivoc,0,0,0,0,0,0,0,0,0,1
nefericit,0,1,0,0,0,0,0,1,0,0
neg,0,1,0,0,1,0,0,0,0,0
nega,0,1,1,0,0,0,0,0,0,0
negare,0,1,0,0,0,0,0,0,0,0
negare,0,1,0,1,0,0,0,0,0,0
neglijare,0,1,0,0,0,0,0,0,0,0
neglijență,0,1,1,0,1,0,0,0,0,0
neglijență,0,1,0,0,0,0,0,0,0,0
